SKU,カテゴリ,部門,名前,バリエーション,価格,税,バーコード,種別,種類,原価,外部連携:部門コード,外部連携:部門名,外部連携:グループコード,外部連携:グループ名,外部連携:値割引コード,外部連携:テイクアウト,外部連携:入金コード,外部連携:出金コード,金額入力必須,店員確認必須
4901330922276 ,0702 菓子,0702 菓子,* 堅あげポテト梅味,,198,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360348527 ,0702 菓子,0702 菓子,* マロンブラン,,298,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902775071123 ,0702 菓子,0702 菓子,おやつカンパニー　ドデカイラーメンいらすとやミック,,138,8%,4.90278E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901335176384 ,0702 菓子,0702 菓子,* ピュアポテト　伝説の爽快ブラックペッパー,,146,8%,4.90134E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901336730523 ,0702 菓子,0702 菓子,* ばかうけアソート,,427,8%,4.90134E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360348916 ,0702 菓子,0702 菓子,* ミニバームロールホワイトクリ,,298,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902443544560 ,0702 菓子,0702 菓子,フリトレー　チートス　３００％チーズ味,,138,8%,4.90244E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360349159 ,0702 菓子,0702 菓子,* フェットチーネグミフルーツ豆,,102,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901650222780 ,0702 菓子,0702 菓子,* 幻の柑橘　直七のど飴,,225,8%,4.90165E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901650228652 ,0702 菓子,0702 菓子,* 幸せにくきゅうグミグレープ味,,147,8%,4.90165E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330513344 ,0702 菓子,0702 菓子,カルビー　ポテトチップスのりしお,,143,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901360349173 ,0702 菓子,0702 菓子,* まるごろグミベリーミックス,,154,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555110615 ,0702 菓子,0702 菓子,* ふにゃふにゃミルキー　クリームソーダ味,,164,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330913755 ,0702 菓子,0702 菓子,カルビー　堅あげポテト匠の香ばしにんにく味　６０ｇ,,148,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701485 ,0702 菓子,0702 菓子,カルビー　堅あげポテト匠の香ばしにんにく味　６０ｇ,,148,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902555111940 ,0702 菓子,0702 菓子,* ミルキー　あまおう苺のパルフェ,,235,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360349432 ,0702 菓子,0702 菓子,* アルフォートバニラホワイトチ,,307,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330915254 ,0702 菓子,0702 菓子,カルビー　堅あげポテト梅味,,148,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701492 ,0702 菓子,0702 菓子,カルビー　堅あげポテト梅味,,148,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4902555124858 ,0702 菓子,0702 菓子,* ガツン、とみかんタブレット,,153,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360349593 ,0702 菓子,0702 菓子,* アルフォートいちご,,307,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
2261730701508 ,0702 菓子,0702 菓子,山芳製菓　わさビーフＭＡＸ,,151,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903333237449 ,0702 菓子,0702 菓子,* お試しカスタードケーキ　ショコラ　個売り,,56,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360349760 ,0702 菓子,0702 菓子,* 生チョコトリュフ癒されミルク,,198,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901335124750 ,0702 菓子,0702 菓子,湖池屋　鬼カラムーチョ　鬼うま肉味噌味,,151,8%,4.90134E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701515 ,0702 菓子,0702 菓子,湖池屋　鬼カラムーチョ　鬼うま肉味噌味,,151,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903333240142 ,0702 菓子,0702 菓子,* 小梅　梅玉ソフト　濃い梅,,141,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360349777 ,0702 菓子,0702 菓子,* 生チョコトリュフ贅沢カカオ,,198,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333242900 ,0702 菓子,0702 菓子,* 紗々ばたぁきゃらめる,,246,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360349852 ,0702 菓子,0702 菓子,* 粉雪ショコラ芳醇カカオの生チ,,270,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333248537 ,0702 菓子,0702 菓子,* カスタードケーキ　甘欲のキャラメルショコラ,,112,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901360349869 ,0702 菓子,0702 菓子,* 粉雪ショコラ濃厚ミルクの生チ,,270,8%,4.90136E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333252992 ,0702 菓子,0702 菓子,* バッカス　春夏仕立て,,246,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330574369 ,0702 菓子,0702 菓子,カルビー　じゃがりこサラダＬサイズ７２ｇ,,165,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901550148050 ,0702 菓子,0702 菓子,* 塩分チャージタブレッツ,,205,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333263868 ,0702 菓子,0702 菓子,* キシリトールガムフレッシュミントファミリーボトル,,780,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550148074 ,0702 菓子,0702 菓子,* 塩分チャージタブレッツ塩レモ,,205,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901037252379 ,0702 菓子,0702 菓子,* みたらしむにゅん,,123,8%,4.90104E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550149903 ,0702 菓子,0702 菓子,* 図鑑ＬＩＶＥラムネ,,110,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330917937 ,0702 菓子,0702 菓子,カルビー　堅あげポテト青じそ明太子味,,169,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330600570 ,0702 菓子,0702 菓子,* じゃがいも感。あじわい北海道昆布しょうゆ味,,190,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4514410168428 ,0702 菓子,0702 菓子,湖池屋　ＳＴＲＯＮＧチップス特濃サワークリ－ムオニ,,192,8%,4.51441E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701522 ,0702 菓子,0702 菓子,湖池屋　ＳＴＲＯＮＧチップス特濃サワークリ－ムオニ,,192,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330647322 ,0702 菓子,0702 菓子,* Ｊａｇａｂｅｅうすしお味,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902443544195 ,0702 菓子,0702 菓子,フリトレー　チートスｗｉｔｈポップコーンジャンクチ,,266,8%,4.90244E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701539 ,0702 菓子,0702 菓子,フリトレー　チートスｗｉｔｈポップコーンジャンクチ,,266,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330647537 ,0702 菓子,0702 菓子,* 太めホクホクＪａｇａｂｅｅチーズ＆ペッパー味,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330650032 ,0702 菓子,0702 菓子,* じゃがりこサラダｂｉｔｓたべ,,280,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330807153 ,0702 菓子,0702 菓子,* ポテトデラックスマヨネーズ味,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330920395 ,0702 菓子,0702 菓子,* ポテトチップス今を味わうおし,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330579241 ,0702 菓子,0702 菓子,カルビー　じゃがりこ塩とごま油味,,154,8%,4.90133E+12,,general,107,07,※食品・菓子,02,02,,,,,,
4901330921453 ,0702 菓子,0702 菓子,* 堅あげポテトゆず塩レモン味,,198,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330922023 ,0702 菓子,0702 菓子,* ポテトチップス贅沢ショコラ,,198,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550269717 ,0702 菓子,0702 菓子,* タフグミ　乳酸菌ドリンク味,,184,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901335126648 ,0702 菓子,0702 菓子,* めっちゃカラムーチョ　燃えよ熱狂　ヒーヒースパイス,,157,8%,4.90134E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550269809 ,0702 菓子,0702 菓子,* タフグミ　スポーツドリンク味,,184,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901336724713 ,0702 菓子,0702 菓子,* ２０２４ＨＷばかうけアソート,,398,8%,4.90134E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550269960 ,0702 菓子,0702 菓子,* タフグミグレーピーダイナマイ,,184,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901650222759 ,0702 菓子,0702 菓子,* 海のソーダＣＡＮＤＹ,,205,8%,4.90165E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550270102 ,0702 菓子,0702 菓子,* タフグミエナジーゾーン,,184,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901650228416 ,0702 菓子,0702 菓子,* 贅沢なグミ　山形のさくらんぼ,,143,8%,4.90165E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550270201 ,0702 菓子,0702 菓子,* タフグミジューシーボム,,184,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902555110431 ,0702 菓子,0702 菓子,* ソーダミルキー　ぶどう,,205,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550270461 ,0702 菓子,0702 菓子,* ピュアラルグミｐｉｎａ！パイ,,131,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903015500014 ,0702 菓子,0702 菓子,ヤマザキビスケット　チップスターＳうすしお,,128,8%,4.90302E+12,,general,96,07,※食品・菓子,02,02,,,,,,
4902555111858 ,0702 菓子,0702 菓子,* さくらんぼミルキー　佐藤錦,,205,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550270539 ,0702 菓子,0702 菓子,* ピュアラルグミタルトチェリー,,131,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903015500021 ,0702 菓子,0702 菓子,ヤマザキビスケット　チップスターＳコンソメ,,128,8%,4.90302E+12,,general,96,07,※食品・菓子,02,02,,,,,,
4902555124841 ,0702 菓子,0702 菓子,* ガツン、とみかんグミ,,173,8%,4.90256E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333236732 ,0702 菓子,0702 菓子,* キシリトール　スポーツガム　ミント,,214,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550270553 ,0702 菓子,0702 菓子,* いちごケーキグミ,,110,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901351054598 ,0702 菓子,0702 菓子,カンロ　茎わかめ　梅味２２ｇ,,125,8%,4.90135E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701546 ,0702 菓子,0702 菓子,カンロ　茎わかめ　梅味２２ｇ,,125,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903333239597 ,0702 菓子,0702 菓子,* カスタードケーキ　ショコラ,,358,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550270591 ,0702 菓子,0702 菓子,* タフグミ　デュアルパンチャー,,184,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901351054789 ,0702 菓子,0702 菓子,カンロ　プチポリ納豆スナックのり塩味,,140,8%,4.90135E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701553 ,0702 菓子,0702 菓子,カンロ　プチポリ納豆スナックのり塩味,,140,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903333242870 ,0702 菓子,0702 菓子,* プレミアムバッカス,,307,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901550373940 ,0702 菓子,0702 菓子,* さくさくぱんだ呪術廻戦ホワイ,,215,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901326120020 ,0702 菓子,0702 菓子,春日井製菓　唐揚げ革命,,143,8%,4.90133E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701560 ,0702 菓子,0702 菓子,春日井製菓　唐揚げ革命,,143,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4903333246007 ,0702 菓子,0702 菓子,* エンジョイハロウィンカスタードケーキパーティーＰＫ,,530,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4562343852273 ,0702 菓子,0702 菓子,ノースカラーズ　プロテインインポケットナッツ,,151,8%,4.56234E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901550374237 ,0702 菓子,0702 菓子,* さくさくぱんださっぱり塩ミル,,168,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333251087 ,0702 菓子,0702 菓子,* エンジョイハロウィンチョコパイパーティーパック,,530,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4562343852266 ,0702 菓子,0702 菓子,ノースカラーズ　鉄分インポケットナッツ,,151,8%,4.56234E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901550434900 ,0702 菓子,0702 菓子,* プチプリンチョコ,,102,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903333259793 ,0702 菓子,0702 菓子,* クランキーボールポップジョイ　クッキー＆クリーム,,127,8%,4.90333E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901037152020 ,0702 菓子,0702 菓子,* 新潟ぬれせんべい,,102,8%,4.90104E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903939015465 ,0702 菓子,0702 菓子,ライオン菓子　そのまんまゆず,,198,8%,4.90394E+12,,general,0,07,※食品・菓子,02,02,,,,,,
0000045217869,0702 菓子,0702 菓子,* ＡＣＵＯ　ＥＸＴＲＡ　ＣＯＯＬ,,143,8%,45217869,,general,,07,※食品・菓子,02,02,,,,,,
4901551356232 ,0702 菓子,0702 菓子,* ＤＸねるねる　ブドウ味,,461,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
0000049227178,0702 菓子,0702 菓子,* 素材のビット　アーモンド,,144,8%,49227178,,general,,07,※食品・菓子,02,02,,,,,,
4901551356324 ,0702 菓子,0702 菓子,* グミつれた　グレープ味,,143,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
0000049707298,0702 菓子,0702 菓子,* シャーベットペロ　サイダー,,41,8%,49707298,,general,,07,※食品・菓子,02,02,,,,,,
4514025009338 ,0702 菓子,0702 菓子,* ちょっとした気持ちドーナツ,,133,8%,4.51403E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901551356706 ,0702 菓子,0702 菓子,* なるなるグミの実,,164,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901551356751 ,0702 菓子,0702 菓子,* つかめる実験！ふしぎ玉,,184,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4514062215600 ,0702 菓子,0702 菓子,* アナと雪の女王　雪玉ラムネ　ホワイトソーダ味,,151,8%,4.51406E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901551356782 ,0702 菓子,0702 菓子,* ねるねるねるね×チュッパチャ,,164,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901551356812 ,0702 菓子,0702 菓子,* 大人のねるねるねるね,,194,8%,4.90155E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901326043695 ,0702 菓子,0702 菓子,* レッツハロウィン　つぶグミ,,162,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901326090309 ,0702 菓子,0702 菓子,* ちゃいなマーブル,,205,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901588110609 ,0702 菓子,0702 菓子,* たべっ子どうぶつバター味,,112,8%,4.90159E+12,,general,,07,※食品・菓子,02,02,,,,,,
2261730701577 ,0702 菓子,0702 菓子,パイン　あわ玉　青サイダー,,10,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330202255 ,0702 菓子,0702 菓子,* おさつスナック,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330563257 ,0702 菓子,0702 菓子,* 堅あげポテトブラックペッパー,,183,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902747111727 ,0702 菓子,0702 菓子,丸川製菓　スパイファミリーフーセンガム,,10,8%,4.90275E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901588130416 ,0702 菓子,0702 菓子,* 白いたべっ子どうぶつソルティ,,143,8%,4.90159E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902747111710 ,0702 菓子,0702 菓子,丸川製菓　東京リベンジャーズガム,,10,8%,4.90275E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330581930 ,0702 菓子,0702 菓子,* ピザポテトマルゲリータ味,,198,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330594107 ,0702 菓子,0702 菓子,* ポテトチップスごほうびチ～ズ味,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4901330600402 ,0702 菓子,0702 菓子,* 春ぽてと甘うま塩味,,183,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
49747010 ,0702 菓子,0702 菓子,チロルチョコ３０周年期間限定＜クリーミーミルク＞,,30,8%,49747010,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701584 ,0702 菓子,0702 菓子,チロルチョコ３０周年期間限定＜クリーミーミルク＞,,30,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330620967 ,0702 菓子,0702 菓子,* クリスプ旨味コンソメ味,,128,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4903032238273 ,0702 菓子,0702 菓子,有楽　コーンポタージュサンダー　１本,,30,8%,4.90303E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701591 ,0702 菓子,0702 菓子,有楽　コーンポタージュサンダー　１本,,30,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330647377 ,0702 菓子,0702 菓子,* Ｊａｇａｂｅｅしあわせバタ～,,268,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902744033480 ,0702 菓子,0702 菓子,明治ガム　有田みかんガブリチュウ１本,,32,8%,4.90274E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701607 ,0702 菓子,0702 菓子,明治ガム　有田みかんガブリチュウ１本,,32,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
4901330648008 ,0702 菓子,0702 菓子,* Ｊａｇａｂｅｅ細めウェーブ風味豊かなのりしお味,,158,8%,4.90133E+12,,general,,07,※食品・菓子,02,02,,,,,,
4902744019088 ,0702 菓子,0702 菓子,明治チューイングガム　チューイングキャンデーソーダ,,32,8%,4.90274E+12,,general,0,07,※食品・菓子,02,02,,,,,,
2261730701614 ,0702 菓子,0702 菓子,明治チューイングガム　チューイングキャンデーソーダ,,32,8%,2.26173E+12,,general,0,07,※食品・菓子,02,02,,,,,,
